Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
openBrowser,Firefox 61.0,,2018-07-20 14:53:55,2018-07-20 14:53:58,2.765s,PASSED
maximizeWindow,Firefox 61.0,,2018-07-20 14:53:58,2018-07-20 14:53:58,0.023s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-20 14:53:58,2018-07-20 14:53:59,1.169s,PASSED
setText,Firefox 61.0,,2018-07-20 14:53:59,2018-07-20 14:53:59,0.074s,PASSED
setText,Firefox 61.0,,2018-07-20 14:53:59,2018-07-20 14:53:59,0.068s,PASSED
click,Firefox 61.0,,2018-07-20 14:53:59,2018-07-20 14:54:00,0.953s,PASSED
waitForElementNotPresent,Firefox 61.0,,2018-07-20 14:54:00,2018-07-20 14:54:00,0.520s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:00,2018-07-20 14:54:00,0.028s,PASSED
selectOptionByValue,Firefox 61.0,GeoCue Organization in GeoCue company,2018-07-20 14:54:00,2018-07-20 14:54:01,0.389s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:01,2018-07-20 14:54:01,0.124s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:01,2018-07-20 14:54:01,0.133s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:01,2018-07-20 14:54:01,0.413s,PASSED
delay,Firefox 61.0,,2018-07-20 14:54:01,2018-07-20 14:54:06,5.000s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:06,2018-07-20 14:54:07,0.292s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:07,2018-07-20 14:54:07,0.247s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:07,2018-07-20 14:54:07,0.239s,PASSED
waitForElementNotPresent,Firefox 61.0,,2018-07-20 14:54:07,2018-07-20 14:54:07,0.010s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:07,2018-07-20 14:54:08,0.254s,PASSED
selectOptionByValue,Firefox 61.0,GeoCue Organization in GeoCue company,2018-07-20 14:54:08,2018-07-20 14:54:08,0.286s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:08,2018-07-20 14:54:08,0.226s,PASSED
delay,Firefox 61.0,,2018-07-20 14:54:08,2018-07-20 14:54:13,5.000s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:13,2018-07-20 14:54:13,0.256s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:13,2018-07-20 14:54:14,0.246s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:14,2018-07-20 14:54:14,0.241s,PASSED
delay,Firefox 61.0,,2018-07-20 14:54:14,2018-07-20 14:54:19,5.001s,PASSED
callTestCase,Firefox 61.0,,2018-07-20 14:54:19,2018-07-20 14:54:23,3.789s,PASSED
,,,,,,
Test Cases/BasemapSanity,Firefox 61.0,Creates a new basemap named ATPBasemap using the ATPLIdarNS named search. Deletes the basemap if it exists.\n\nRequires Company Admin role,2018-07-20 14:54:23,2018-07-20 14:54:46,23.905s,PASSED
callTestCase,Firefox 61.0,,2018-07-20 14:54:23,2018-07-20 14:54:23,0.097s,PASSED
openBrowser,Firefox 61.0,,2018-07-20 14:54:23,2018-07-20 14:54:26,2.773s,PASSED
maximizeWindow,Firefox 61.0,,2018-07-20 14:54:26,2018-07-20 14:54:26,0.018s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-20 14:54:26,2018-07-20 14:54:27,1.067s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:27,2018-07-20 14:54:27,0.075s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:27,2018-07-20 14:54:27,0.074s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:27,2018-07-20 14:54:29,2.023s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:29,2018-07-20 14:54:29,0.283s,PASSED
Statement - Try,Firefox 61.0,,2018-07-20 14:54:29,2018-07-20 14:54:31,1.451s,PASSED
navigateToUrl,Firefox 61.0,,2018-07-20 14:54:31,2018-07-20 14:54:31,0.591s,PASSED
waitForPageLoad,Firefox 61.0,,2018-07-20 14:54:31,2018-07-20 14:54:31,0.007s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-20 14:54:31,2018-07-20 14:54:32,0.528s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:32,2018-07-20 14:54:32,0.029s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:32,2018-07-20 14:54:32,0.379s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:32,2018-07-20 14:54:32,0.147s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:32,2018-07-20 14:54:32,0.231s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:32,2018-07-20 14:54:33,0.077s,PASSED
Statement - Try,Firefox 61.0,,2018-07-20 14:54:33,2018-07-20 14:54:34,1.177s,FAILED
Statement - Catch (Exception e),Firefox 61.0,,2018-07-20 14:54:34,2018-07-20 14:54:34,0.598s,PASSED
waitForElementNotPresent,Firefox 61.0,,2018-07-20 14:54:34,2018-07-20 14:54:35,1.023s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:35,2018-07-20 14:54:35,0.027s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:35,2018-07-20 14:54:36,0.167s,PASSED
setText,Firefox 61.0,,2018-07-20 14:54:36,2018-07-20 14:54:36,0.127s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:36,2018-07-20 14:54:36,0.744s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:36,2018-07-20 14:54:37,0.229s,PASSED
waitForElementClickable,Firefox 61.0,,2018-07-20 14:54:37,2018-07-20 14:54:37,0.019s,PASSED
check,Firefox 61.0,,2018-07-20 14:54:37,2018-07-20 14:54:37,0.236s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:37,2018-07-20 14:54:37,0.240s,PASSED
click,Firefox 61.0,,2018-07-20 14:54:37,2018-07-20 14:54:38,0.536s,PASSED
delay,Firefox 61.0,Allow completion message to clear,2018-07-20 14:54:38,2018-07-20 14:54:43,5.001s,PASSED
callTestCase,Firefox 61.0,,2018-07-20 14:54:43,2018-07-20 14:54:46,3.804s,PASSED
